"GOV 1008","18089","9732","0","4","7","3","0"
"E-PSCI 210","18091","9146","0","0","2","2","0"
"MATH 114","18094","9111","0","0","3","6","0"
"MATH 221","18095","8320","0","0","1","4","4"
"MATH 231a","18096","7275","0","0","4","1","0"
"ENG-SCI 273","18099","8382","0","0","5","4","0"
"VES 80","18100","9394","0","2","2","4","0"
"HISTSCI 100","18103","0905","2","18","44","4","0"
"MATH 232a","18104","6168","0","2","2","4","5"
"GOV 1052","18107","3628","0","1","3","4","0"
"FRSEMR 22i","18108","7269","1","4","1","1","0"
"LIFESCI 2","18110","9007","0","4","51","69","16"
"HIST 1224","18112","2630","0","7","21","6","0"
"FRSEMR 26u","18117","9123","2","8","0","0","0"
"LPS A","18118","3956","0","11","38","26","4"
"DRAMA 118","18121","18309","2","3","0","0","0"
"DRAMA 114","18123","8994","2","3","3","0","0"
"SOC-STD 98ax","18124","0752","0","0","1","1","1"
"FRSEMR 42v","18128","1757","0","1","4","2","0"
"FRSEMR 43z","18129","2880","3","5","0","0","0"
"SOCIOL 155","18131","8934","4","14","43","2","0"
"CLAS-STDY 97b","18132","4090","0","3","13","3","0"
"HISTSCI 200","18133","11825","0","4","4","0","0"
"MUSIC 158r","18136","9813","0","3","6","1","0"
"MBB 95","18138","4890","0","6","3","0","0"
"CHNSE 130xa","18140","9097","0","1","11","8","1"
"CLAS-HEB 138","18142","4415","0","0","1","0","2"
"SOCIOL 107","18144","9124","4","18","7","2","0"
"COMPSCI 61","18149","3461","2","7","24","6","2"
"FRSEMR 22m","18150","6810","0","6","2","0","0"
"FRSEMR 40i","18151","7142","1","3","6","1","0"
"HIST 71b","18152","6819","0","2","1","0","0"
"MATH 19a","18165","1256","0","5","27","31","8"
"VES 40a","18166","2010","0","1","5","2","0"
"STAT 104","18167","4582","3","36","97","41","6"
"ENGLISH Ctr","18168","7175","0","2","5","2","1"
"ENGLISH Crr","18170","1893","0","3","5","2","0"
"SLAVIC Cb","18171","7117","1","1","2","0","0"
"SOCIOL 97","18172","5079","0","0","5","7","0"
"APMTH 115","18173","1768","0","1","5","6","3"
"OEB 253r","18174","8104","0","0","4","3","0"
"PSY 2358r","18175","0141","0","0","0","0","1"
"LING 98a","18176","4222","0","4","2","1","0"
"FRENCH Ax","18177","2763","0","0","10","6","0"
"PSY 3260","18178","6601","0","0","1","0","0"
"LIFESCI 100r","18181","2122","2","7","5","0","0"
"GERMAN Ax","18182","7177","1","1","7","3","0"
"VES 51a","18183","7526","0","0","6","2","0"
"GERMAN Cb","18184","2608","0","0","1","2","0"
"SPANSH Acd","18185","5577","0","0","6","3","3"
"PSY 2640r","18187","7865","0","0","0","1","0"
"RELIGION 98a","18188","2832","0","0","2","1","0"
"GERMAN Ca","18189","5779","0","4","10","2","0"
"ECON 1123","18190","0813","4","25","72","38","6"
"GERMAN Bab","18193","8629","1","3","3","6","0"
"PSY 2580r","18194","4262","1","0","0","0","0"
"PSY 971","18195","3498","0","3","10","6","0"
"PSY 3420","18196","7610","2","2","1","0","0"
"PSY 3550","18197","0853","0","0","1","0","0"
"PHYSICS 15a","18198","1984","1","1","12","40","23"
"PHYSICS 15c","18199","8676","1","2","10","14","4"
"PHYSICS 123","18200","0864","0","0","3","12","7"
"PHYSICS 143a","18201","1050","0","1","2","4","10"
"PHYSICS 191r","18202","7711","0","0","0","2","0"
"PHIL 311","18203","5370","0","0","1","0","0"
"MUSIC 180r","18205","2294","1","4","14","1","0"
"IMUNOL 301","18206","4971","0","2","7","4","0"
"SPANSH 30","18209","0479","0","25","80","17","3"
"SLAVIC 101","18214","7234","0","1","5","5","0"
"SLAVIC Aab","18215","4441","0","1","1","3","0"
"STAT 100","18217","3808","0","13","34","19","5"
"PHYSICS 15b","18218","2701","0","0","7","6","5"
"PSY 3340","18221","1754","3","2","1","0","0"
"MATH 21a","18223","6760","3","14","74","98","48"
"PHIL 312","18224","0576","0","0","0","0","1"
"PSY 3200","18225","6455","1","1","0","0","0"
"AFRAMER 90r","18226","7010","0","14","28","4","0"
"PSY 2461r","18227","8042","0","0","1","0","0"
"MATH 1a","18228","8434","2","4","86","49","6"
"MATH 1b","18229","1804","2","13","71","75","17"
"MATH 21b","18231","1771","0","3","11","28","13"
"MATH 99r","18232","6024","1","4","3","2","0"
"HISTSCI 98","18233","1120","0","0","18","7","0"
"HAA 97r","18234","0935","0","0","2","4","0"
"HAA 98ar","18235","1328","0","2","2","0","0"
"HAA 98br","18236","3507","0","0","1","4","1"
"ENGLISH 98r","18241","3831","0","1","11","9","2"
"EXPOS 20","18242","5518","3","36","324","255","50"
"MOD-HEB 120a","18258","1711","0","1","3","0","0"
"GOV 99r","18608","3652","7","6","7","3","1"
"VES 163","18628","9696","0","1","2","0","1"
"JAPNHIST 115","18658","5756","0","0","2","0","0"
"COMPSCI 222","18669","2493","0","0","11","7","0"
"MUSIC 182r","18670","1460","0","2","5","0","0"
"PHIL 122","18671","9025","1","0","4","8","0"
"SLAVIC 281","18672","1058","0","0","3","0","0"
"ITAL Ab","18673","7029","0","8","31","6","1"
"SOC-STD 98kg","18675","0037","0","0","5","2","0"
"MATH 118r","18682","6402","2","3","5","0","0"
"MATH 144","18683","0690","1","3","8","1","1"
"SOC-STD 40","18692","0476","0","1","7","6","1"
"FRSEMR 23l","18704","4235","3","6","5","0","0"
"FRSEMR 23o","18705","3444","4","2","1","0","0"
"ENGLISH 103g","18712","0326","0","1","7","3","0"
"ENGLISH Camr","18713","2555","0","0","5","3","0"
"SOCIOL 43","18717","9625","14","58","73","5","0"
"AESTH&INTP 11","18722","0416","0","1","4","3","0"
"SCRB 165","18724","9605","0","1","4","0","0"
"ETH-REASON 11","18725","6441","4","10","65","22","1"
"SCI-LIVSYS 12","18726","5523","5","18","47","11","5"
"CULTR&BLF 14","18728","4605","1","17","41","8","3"
"SCRB 167","18729","9556","0","3","10","0","0"
"MUSIC 51b","18733","9585","2","5","13","14","1"
"CULTR&BLF 13","18735","9458","0","6","27","5","1"
"EXPOS 40","18740","9155","0","0","8","3","0"
"LING 200","18749","6098","4","10","6","2","0"
"BIOSTAT 238","18754","9623","1","6","11","1","0"
"EASTD 97ab","18759","2337","0","2","15","11","2"
"VES 190n","18761","9358","1","1","4","0","0"
"ENGLISH Cnnr","18767","2121","0","0","7","1","0"
"ENGLISH Cnfr","18768","6740","0","2","10","0","0"
"ROM-STD 201","18770","0934","0","1","1","3","1"
"ECON 2080","18773","6576","0","3","5","0","0"
"HIST 2272","18775","7969","0","0","0","5","0"
"KORHIST 111","18776","3709","0","0","2","1","0"
"ECON 2040","18777","8485","2","3","13","1","0"
"HEB 1420","18778","6233","0","0","3","6","0"
"ECON 1640","18780","7875","0","3","7","6","0"
"PSY 3900","18782","6702","1","2","2","0","0"
"WOMGEN 1210ft","18783","5590","0","3","10","5","2"
"HAA 240r","18787","4109","0","0","4","0","0"
"OEB 107","18789","1318","0","1","3","1","2"
"HAA 275w","18792","8955","0","0","3","5","1"
"EASTD 140","18796","0856","0","3","4","2","0"
"HIST 1266","18797","3736","1","6","18","4","0"
"VES 143r","18807","2835","0","0","5","3","0"
"LING 205r","18809","0776","0","0","3","2","0"
"SLAVIC Dr","18815","1096","0","0","1","1","0"
"SLAVIC Cr","18816","0847","0","1","2","0","0"
"SLAVIC Aab","18817","4441","1","0","1","2","2"
"STAT 100","18819","3808","2","19","56","12","6"
"PHYSICS 15b","18820","2701","0","1","8","26","16"
"PSY 2530r","18822","2364","0","6","4","0","0"
"ENG-SCI 231","18826","1486","1","5","20","10","0"
"ENG-SCI 1","18827","0314","0","2","11","1","0"
"PSY 2436r","18828","9962","0","2","3","1","0"
"COMPSCI 105","18829","9751","2","11","12","0","0"
"GENETIC 202","18830","8064","0","3","1","0","0"
"ANTHRO 1986","18844","3844","0","0","5","0","0"
"HSEMR-WI 75","18849","7271","2","6","6","1","0"
"ECON 2041","18850","2427","0","4","6","0","0"
"APPHY 226","18852","5796","1","2","5","1","0"
"ANTHRO 1190","18853","9956","2","8","9","0","0"
"SLAVIC 151","18854","2505","0","0","4","0","0"
"SWAHILI A","18856","1878","1","3","4","4","0"
"TWI A","18857","0023","0","0","3","0","0"
"YORUBA A","18858","0029","0","2","3","0","0"
"STAT 303hf","18862","3545","0","4","5","3","0"
"NEUROBIO 95hfj","18863","6361","3","3","3","0","0"
"MCB 146","18865","5390","0","0","9","8","1"
"MEDVLSTD 300hf","18866","5321","0","1","1","0","0"
"SOCIOL 390","18867","6282","1","1","2","0","0"
"HIST 1700","18869","5936","0","3","10","5","0"
"HIST 86e","18870","1447","0","2","3","2","0"
"GOV 2010","18871","7421","0","2","6","2","0"
"GOV 2176","18872","7083","0","0","5","5","0"
"GERMAN 120","18874","3797","0","0","5","3","0"
"GERMAN 275","18878","77868","0","0","2","3","0"
"HIST 73b","18879","1881","0","1","6","4","0"
"HIST 84e","18883","90475","0","3","8","4","0"
"HIST 1060","18884","0914","2","2","9","4","2"
"HIST 1350","18885","5865","0","0","13","6","0"
"HIST 2300","18886","7779","0","0","2","2","0"
"HIST 1270","18887","1910","0","1","3","1","0"
"HIST 1290","18888","9566","0","0","6","2","0"
"HIST 2402","18889","1656","0","3","7","1","0"
"CHNSLIT 229r","18894","6099","0","0","0","2","0"
"ECON 1060","18896","3267","0","2","2","4","1"
"ECON 1070","18897","5972","0","1","3","0","0"
"CHEM 205","18898","6636","0","0","8","9","2"
"ECON 1815","18900","3130","1","4","24","3","0"
"SLAVIC 176","18902","9878","0","0","5","1","0"
"PHIL 129","18903","0614","0","0","1","12","6"
"PHIL 159","18905","5443","0","0","18","3","0"
"CHEM 267","18914","0571","1","1","2","4","0"
"AFRAMER 182","18917","7973","4","10","11","1","0"
"HAA 151k","18919","3100","1","1","6","0","0"
"HAA 263m","18920","5014","0","0","5","1","0"
"HAA 178m","18922","8383","0","0","10","2","0"
"HAA 171x","18924","7006","0","0","4","3","0"
"ECON 1642","18930","9613","0","0","1","4","1"
"ANTHRO 2240","18932","8589","0","0","1","2","2"
"APPHY 235","18936","5081","0","2","2","4","1"
"ANTHRO 1155","18939","8450","0","3","9","0","0"
"CHEMBIO 2200","18953","3459","0","3","6","0","0"
"SOCIOL 159","18960","9611","0","1","35","11","2"
"ECON 2056b","18965","0402","0","0","3","1","0"
"FRSEMR 42n","18976","5714","5","4","6","0","0"
"NEUROBIO 95hfh","18979","2579","0","3","3","1","0"
"RELIGION 1572","18982","6407","1","0","3","1","0"
"ENGLISH 90hs","18987","8795","0","2","7","2","0"
"ENGLISH 141","18988","8683","0","0","10","3","0"
"ENGLISH 251","18995","5675","0","0","1","5","4"
"ECON 2330","19006","2588","1","0","10","4","0"
"CLAS-STDY 165","19015","2851","1","2","3","0","0"
"AFRAMER 147","19016","2929","0","3","10","0","0"
"SPANSH Aa","19020","0507","5","7","21","7","1"
"HEB 1333","19023","8036","0","3","10","0","0"
"ENGLISH 294z","19024","7277","0","0","3","6","1"
"SPANSH C","19027","5819","8","30","46","8","1"
"FOLKMYTH 170","19029","1278","0","0","3","2","0"
"SPANSH 40","19030","9393","6","46","74","10","2"
"OEB 100","19038","9930","0","0","5","3","0"
"HEB 1421","19042","8758","0","0","3","0","0"
"HISTSCI 150","19044","0135","0","4","15","0","0"
"SPANSH Ab","19048","3328","4","34","66","19","5"
"PSY 2500","19049","5094","0","3","9","6","0"
"GOV 1203","19052","7078","0","2","8","2","0"
"E-PSCI 200","19054","2675","0","0","3","2","2"
"GREEK 110r","19055","6229","0","0","1","1","0"
"ARABIC Bb","19056","0973","0","0","12","12","8"
"ENGLISH 90lv","19058","3200","0","1","21","2","0"
"SPANSH Ax","19059","5318","0","1","8","1","0"
"SOCIOL 209","19062","1198","0","0","9","6","1"
"LATIN H","19063","3814","0","0","0","1","3"
"MCB 111","19065","6444","0","0","8","10","4"
"ENG-SCI 272","19066","5157","0","0","1","4","3"
"MUSIC 167r","19067","3806","0","1","4","1","0"
"HIST 2462","19068","2931","0","0","3","6","2"
"PSY 1900","19069","4016","2","7","16","13","9"
"ANTHRO 1610","19070","2622","0","0","3","0","0"
"COMPSCI 187","19072","0249","0","6","4","1","0"
"APPHY 295b","19074","3610","0","0","2","6","1"
"MATH 101","19075","8066","0","0","1","12","3"
"ENGLISH Ckr","19076","6781","0","1","4","1","0"
"MCB 208","19077","3605","1","0","3","2","0"
"ENGLISH Clr","19079","6121","0","1","3","2","1"
"LAT-STD 70","19080","3379","7","18","17","1","0"
"DRAMA 116","19081","9926","5","6","0","0","0"
"GOV 1780","19082","0272","0","0","12","3","1"
"PHYSICS 287br","19083","4555","0","0","0","1","3"
"MICROBI 213","19084","7905","1","1","2","0","0"
"ECON 1661","19085","2115","1","11","29","9","0"
"VES 181","19087","0648","1","1","6","3","0"
"HIST 1920","19088","1925","0","0","1","3","1"
"ENG-SCI 150","19089","8997","0","0","5","2","5"
"ENG-SCI 50","19090","4499","0","3","8","3","1"
"DRAMA 136","19091","1116","0","1","2","0","0"
"KOREAN 150b","19093","1282","0","0","3","0","0"
"COMPSCI 152","19094","6841","0","0","3","1","0"
"APPHY 298r","19096","7500","1","8","7","1","0"
"CELLBIO 201","19098","1044","0","4","29","9","1"
"CELLBIO 207","19099","2044","0","0","2","0","0"
"RELIGION 2002","19101","0803","0","0","3","2","1"
"PSY 2020ab","19102","7860","0","0","1","1","1"
"PHYSICS 11b","19103","5472","1","5","37","42","14"
"PHYSICS 145","19104","6057","0","0","2","4","1"
"PHYSICS 153","19105","0264","0","0","3","17","11"
"PHYSICS 181","19106","6346","0","1","5","8","1"
"PHYSICS 253b","19107","5250","0","0","1","6","2"
"PHIL 300b","19108","6280","0","0","3","1","0"
"ARABIC 130b","19109","2964","0","0","7","4","2"
"ARABIC 131b","19110","0697","0","0","5","7","1"
"MOD-HEB 120b","19111","2563","0","0","4","1","0"
"BPH 210","19113","3078","0","1","6","0","0"
"NEUROBIO 204","19115","5603","0","0","5","8","2"
"VIROLOGY 201","19116","1190","0","0","6","1","1"
"MATH 55b","19118","3312","0","1","0","3","7"
"MATH 23b","19119","8571","0","3","14","20","0"
"MATH 25b","19120","1590","0","0","8","10","14"
"MATH 123","19121","5613","0","2","7","6","2"
"MATH 137","19122","0556","0","0","2","3","2"
"MATH 213br","19123","2641","0","1","5","2","0"
"MATH 230br","19124","0504","1","1","2","1","0"
"LING 241r","19125","4260","0","0","4","0","0"
"HISTSCI 97","19126","5235","4","14","26","5","0"
"GOV 2006","19127","5487","1","0","1","3","0"
"GOV 1061","19128","5035","0","8","26","20","3"
"ESPP 90c","19130","3792","0","4","4","0","0"
"ENG-SCI 96","19132","8461","0","0","11","6","1"
"ENG-SCI 120","19133","1493","0","1","9","8","3"
"ENG-SCI 123","19134","8323","0","0","4","8","2"
"ENG-SCI 156","19135","6284","0","0","4","8","1"
"ECON 1010b","19136","2924","3","29","174","69","10"
"ECON 1011b","19137","6993","1","7","25","24","10"
"ECON 2010b","19138","8659","0","1","8","17","6"
"ECON 2020b","19139","4058","0","0","6","8","2"
"ECON 1126","19140","4076","0","1","8","17","4"
"ECON 2390c","19141","0388","0","1","2","0","0"
"ECON 1410","19142","6136","0","1","11","6","0"
"ECON 1420","19143","8110","3","35","90","30","4"
"ECON 2450b","19144","6478","0","0","4","2","0"
"ECON 2725","19145","1427","0","0","6","2","0"
"ECON 2530b","19146","7144","0","0","5","3","0"
"CHNSE Bb","19148","8714","1","10","44","25","2"
"CHNSE 120b","19149","1702","0","1","11","16","3"
"CHNSE 130b","19151","2917","0","2","21","15","8"
"CHNSE 106b","19152","3600","0","2","2","0","0"
"CHNSE 107b","19153","6931","0","0","4","1","0"
"CHNSE 140b","19155","6844","2","4","31","6","1"
"CHNSE 142b","19156","1418","0","2","3","0","0"
"JAPAN 120b","19157","6433","1","2","15","5","1"
"JAPAN 130b","19158","6904","1","3","10","10","2"
"JAPAN Bb","19159","8728","0","6","32","15","2"
"JAPAN 140b","19160","8551","0","0","8","3","1"
"JAPAN 150b","19161","0984","0","1","2","1","1"
"KOREAN Bb","19162","8718","0","3","6","2","0"
"KOREAN 120b","19163","8590","0","1","6","0","0"
"KOREAN 130b","19164","2662","1","2","6","3","0"
"KOREAN 140b","19165","3011","0","1","0","4","1"
"DRAMA 110","19166","3321","3","12","4","0","0"
"DRAMA 115","19167","6659","2","3","3","0","0"
"COMPSCI 51","19168","3411","2","11","35","32","12"
"COMPSCI 124","19169","5207","0","3","6","26","27"
"COMPSCI 181","19170","6454","0","2","7","15","6"
"GREEK Ab","19171","0457","0","1","6","3","0"
"GREEK Bb","19172","3361","0","0","6","4","0"
"GREEK Aab","19173","0714","0","0","1","4","4"
"LATIN Ab","19174","2101","0","3","4","10","3"
"LATIN Bb","19175","2488","0","0","4","2","0"
"CHEM 20","19176","0876","0","1","10","28","26"
"CHEM 27","19177","5978","1","9","57","82","34"
"CHEM 135","19178","3406","1","2","11","5","0"
"CHEM 161","19180","3575","1","0","5","12","15"
"BIOPHYS 242r","19182","6011","0","8","8","0","0"
"MCB 80","19183","6052","12","54","140","35","6"
"OEB 55","19185","3365","0","3","17","6","0"
"OEB 121a","19186","4049","0","1","3","3","2"
"APMTH 21b","19187","5074","0","3","12","10","2"
"APMTH 107","19189","6411","1","0","7","17","5"
"ANTHRO 97x","19190","0400","0","0","6","4","0"
"ANTHRO 97z","19191","5832","0","0","17","5","0"
"ANTHRO 2650b","19192","7971","0","0","2","3","0"
"BCMP 201","19198","5068","0","2","13","3","2"
"PORTUG Ba","19199","0514","5","7","14","1","0"
"PORTUG Ad","19201","1315","5","15","10","0","0"
"FRENCH 55","19204","7122","0","6","21","2","1"
"SLAVIC Gb","19208","7126","0","0","1","0","0"
"SLAVIC Db","19210","6907","0","1","2","0","0"
"SLAVIC 112","19211","3290","0","2","7","2","0"
"SOCIOL 156","19215","8958","1","1","33","12","4"
"PSY 1952","19216","6191","0","1","4","4","3"
"STAT 211","19217","1946","0","0","8","9","2"
"STAT 171","19218","4180","1","3","10","3","6"
"STAT 111","19219","1836","0","2","20","24","9"
"VES 150br","19220","3934","0","0","0","3","0"
"PHYSICS 251b","19221","2689","0","1","4","14","6"
"ECON 970","19222","7923","1","13","123","94","10"
"CHEM 165","19223","0667","0","0","7","0","0"
"JAPAN 210b","19225","8918","0","0","2","3","1"
"SOC-STD 98cl","19226","7389","0","0","7","2","0"
"GOV 1295","19227","4241","0","2","39","32","3"
"NEC 97r","19228","0167","0","0","5","1","0"
"GOV 1300","19229","8868","6","16","58","13","4"
"NEUROBIO 207","19230","4977","0","1","7","1","0"
"ECON 2052","19232","3690","0","0","1","5","6"
"ECON 2535","19233","6410","0","0","2","0","0"
"OEB 52","19234","1343","5","7","18","1","0"
"ESPP 90e","19237","6879","3","3","3","0","0"
"MCB 54","19238","0801","0","3","36","61","20"
"MCB 56","19239","5424","0","0","10","7","5"
"OEB 53","19240","3342","0","12","19","4","0"
"PSY 2650","19242","7147","0","2","2","1","0"
"SPANSH 50","19244","6794","2","13","22","8","0"
"AFRAMER 302","19245","7559","1","0","4","0","0"
"ECON 2490","19246","9061","0","3","2","0","0"
"APPHY 291","19247","1761","0","2","6","2","0"
"VIETNAM Bb","19248","9940","0","1","1","0","1"
"VIETNAM 120b","19249","6178","0","0","2","0","0"
"ENG-SCI 6","19250","2969","5","19","29","6","4"
"WOMGEN 99b","19251","5847","0","0","1","0","2"
"GERMAN 66","19252","6537","0","9","11","0","0"
"MCB 105","19253","0998","0","1","9","3","1"
"FRSEMR 22j","19254","4039","0","2","1","2","0"
"FRSEMR 23k","19255","1904","0","3","7","0","0"
"ASTRON 16","19257","8813","0","3","12","4","0"
"VES 185x","19258","1575","0","1","2","1","2"
"IMUNOL 202","19261","5674","0","1","5","3","0"
"ENGLISH Cpwr","19262","4606","0","2","6","3","0"
"PORTUG 97","19263","5769","0","0","5","0","0"
"ENG-SCI 230","19264","5718","0","0","5","2","0"
"CHNSE 150b","19267","8111","0","1","6","6","1"
"SWAHILI 101br","19268","7746","0","3","5","2","0"
"BIOSTAT 231","19269","8773","0","0","8","2","1"
"BIOSTAT 233","19270","7804","0","0","9","2","1"
"SOCIOL 202","19271","4117","0","1","10","5","3"
"COMPSCI 1","19272","6903","1","16","31","27","3"
"JAPNHIST 126","19273","3097","0","0","4","1","0"
"PSY 3555","19274","6831","0","0","1","0","0"
"ENGLISH Capr","19275","6523","0","1","7","2","1"
"GOV 1093","19278","4613","5","16","45","7","0"
"SOCIOL 190","19279","0021","5","47","121","27","4"
"FRSEMR 25t","19280","0024","0","7","8","0","0"
"TWI 101br","19281","0028","0","0","0","2","0"
"YORUBA 101br","19282","0035","0","0","1","0","0"
"MUSIC 219rs","19283","1518","0","0","4","0","0"
"MUSIC 265r","19284","2379","0","0","3","1","0"
"PHIL 144","19285","1111","0","0","7","7","1"
"ECON 2728","19287","8633","0","3","4","0","0"
"PHYSICS 268r","19288","7951","0","0","1","6","3"
"E-PSCI 236","19289","7250","0","1","1","2","0"
"OEB 157","19292","7055","0","0","10","2","0"
"ENG-SCI 165","19293","4274","1","1","9","2","0"
"OEB 51","19294","7873","0","6","6","2","0"
"MCB 188","19296","8561","0","0","5","2","0"
"ECON 1760","19298","77458","2","6","11","6","0"
"COMPSCI 161","19300","4347","0","0","1","10","13"
"HIST 89a","19302","4626","0","0","5","6","0"
"ANTHRO 2020","19303","3729","0","0","4","2","1"
"SOCIOL 236","19306","0582","0","0","4","8","2"
"MCB 192","19307","2188","0","6","30","7","2"
"SLAVIC 152","19313","8023","0","0","3","3","0"
"ARABIC 134","19314","4154","1","0","7","3","1"
"ENG-SCI 159","19315","3126","0","1","2","3","1"
"ENG-SCI 259","19316","3671","0","1","10","2","0"
"CELTIC 137","19322","1300","1","6","9","0","0"
"OEB 103","19323","8704","0","0","1","3","2"
"STAT 340","19324","1650","1","4","8","1","0"
"HAA 1","19326","3951","14","78","112","11","1"
"E-PSCI 203","19327","4472","0","0","2","0","0"
"MUSIC 3","19329","5805","0","4","1","2","0"
"HIST 80a","19331","0336","0","4","9","3","0"
"HIST 81c","19332","0296","0","0","2","3","0"
"MATH 222","19336","6738","0","0","6","4","4"
"MATH 223b","19337","2783","0","0","1","1","1"
"BIOSTAT 257","19341","8359","0","1","5","0","0"
"DRAMA 105","19342","7592","0","1","5","0","0"
"APMTH 147","19343","7708","0","1","8","5","1"
"CHEM 158","19344","7504","1","6","12","1","0"
"STAT 101","19345","5128","2","5","7","9","0"
"VES 37","19348","3090","1","1","6","2","1"
"OEB 275r","19350","5004","1","0","4","0","0"
"PSY 13","19353","8706","1","2","25","10","1"
"E-PSCI 132","19356","8495","0","0","7","2","0"
"COMPSCI 143","19357","6401","1","4","7","2","1"
"WOMGEN 97","19358","7217","0","1","5","1","0"
"GOV 10","19359","8836","1","0","22","15","1"
"GOV 97","19360","3023","3","10","99","58","6"
"FOLKMYTH 97","19361","3789","0","0","4","0","1"
"PHYSICS 125","19362","6990","0","2","7","1","0"
"SPANSH 97","19363","2315","0","0","2","6","4"
"CLAS-STDY 97a","19364","3965","0","3","14","2","1"
"STAT 321","19365","4060","0","0","2","0","0"
"GOV 2285","19366","1566","0","0","2","5","0"
"FRENCH 97","19367","0173","0","1","4","1","2"
"SCRB 125","19368","5481","0","2","8","0","0"
"ENG-SCI 274","19369","5645","0","0","2","5","0"
"MODGRK 100","19372","8487","0","0","0","1","0"
"BIOSTAT 245","19373","3247","0","0","2","7","2"
"SOCIOL 160","19374","3456","2","5","15","0","0"
"ENGLISH 131","19376","8005","0","1","15","4","1"
"LATIN 201","19378","7642","0","0","0","1","0"
"VES 123r","19380","7463","0","0","6","5","0"
"FRENCH 165","19383","4620","0","0","3","6","0"
"GENETIC 216","19386","2244","0","1","1","1","0"
"SOCIOL 206","19387","9026","0","0","4","1","0"
"FRENCH 70c","19388","6432","1","1","12","4","0"
"ECON 1030","19391","4709","4","14","47","32","14"
"VES 167","19392","4902","0","4","9","0","0"
"VES 160","19393","6668","1","3","10","2","0"
"ECON 2144","19394","7686","0","0","4","0","0"
"ECON 1818","19395","3029","6","12","14","1","0"
"SPANSH 71b","19396","6700","2","2","25","8","1"
"LATIN 112b","19397","7643","0","1","1","1","1"
"IMUNOL 204","19399","9563","0","0","3","6","0"
"MUSIC 209r","19403","4022","0","0","2","5","1"
"APMTH 111","19404","7000","1","5","8","9","0"
"STAT 221","19405","5959","0","0","5","11","0"
"ECON 2010d","19406","2041","0","3","8","10","5"
"MATH 154","19407","4306","0","3","3","9","0"
"RELIGION 97","19408","2313","0","3","8","2","1"
"GOV 2001","19410","8941","0","0","9","19","2"
"STAT 140","19411","7112","2","9","18","2","1"
"FRENCH 70a","19413","2865","0","5","16","5","0"
"OEB 234","19415","4637","2","4","2","0","0"
"ECON 1393","19416","6516","1","8","14","6","1"
"MUSIC 121a","19418","1550","2","3","6","1","0"
"STAT 149","19421","6617","0","2","9","6","2"
"GREEK 112b","19422","6889","0","0","1","6","3"
"ANTHRO 2626","19424","9193","0","1","6","1","0"
"MATH 112","19427","1123","1","0","9","16","2"
"NEUROBIO 221","19429","0443","0","0","8","2","0"
"GERMAN 72","19430","5412","0","2","4","2","1"
"VES 152r","19432","8012","0","0","4","2","0"
"E-PSCI 281r","19433","2474","1","3","6","0","0"
"ECON 1545","19434","5166","1","1","7","3","0"
"ITAL 40","19435","0804","0","4","4","0","0"
"RELIGION 1400","19436","4486","0","1","4","1","1"
"DRAMA 130r","19437","8160","0","2","6","1","0"
"FRSEMR 30o","19438","1897","2","4","4","0","0"
"LATIN Bbm","19439","2096","0","0","2","1","0"
"LIFESCI 1b","19440","2159","3","32","185","154","42"
"LIFESCI 60","19441","2164","3","14","28","3","0"
"ECON 1051","19445","3692","1","2","7","1","1"
"OEB 168r","19447","5092","0","1","2","1","0"
"SOCIOL 10","19449","4814","7","10","12","2","0"
"PSY 15","19450","4760","7","47","83","7","1"
"LING 97r","19452","1791","0","1","7","1","1"
"SLAVIC 103","19453","8638","0","1","7","0","0"
"SLAVIC Bab","19454","1657","0","0","3","3","0"
"HAA 100r","19455","9414","1","4","5","0","0"
"SLAVIC 97","19457","7595","0","0","4","2","0"
"BCMP 234","19459","9644","0","3","13","2","1"
"PSY 1505","19460","3334","2","2","6","1","0"
"APPHY 218","19461","9804","0","1","8","0","0"
"VES 270","19463","1741","0","0","8","1","0"
"CHEM 40","19465","8201","1","2","34","18","8"
"ECON 2811","19466","5188","0","0","5","2","0"
"FRSEMR 21q","19467","8762","1","3","5","0","0"
"SYSTBIO 201","19469","5148","0","0","6","1","0"
"MATH 19b","19470","6144","0","1","11","9","1"
"PSY 1201","19471","6717","3","18","42","8","1"
"STAT 115","19473","9776","0","3","15","7","4"
"STAT 170","19474","1202","0","0","2","6","2"
"ENG-SCI 53","19475","3604","0","0","6","8","8"
"MCB 199","19476","9072","0","0","5","11","2"
"OEB 191","19477","2314","1","7","10","1","0"
"ANTHRO 1795","19478","7265","0","1","7","2","0"
"FRSEMR 32v","19479","7011","2","5","6","0","0"
"ECON 1460","19480","4540","0","1","2","1","0"
"APMTH 50","19483","9344","14","10","5","0","0"
"PHYSCI 1","19484","2225","6","34","119","129","36"
"PHYSCI 3","19485","5262","0","6","44","74","49"
"MUSIC 192r","19489","6726","2","6","7","0","0"
"KOREAN Bxb","19490","3031","0","0","2","1","0"
"ECON 1531","19491","7018","0","0","5","1","0"
"ANTHRO 1165","19492","9906","63","80","56","11","5"
"OEB 261r","19494","8451","0","2","5","0","0"
"MATH 130","19496","5811","0","0","4","6","2"
"MATH 132","19497","7725","0","5","17","5","0"
"VES 154br","19499","1484","0","0","8","3","2"
"GOV 1790","19500","8017","8","33","93","29","2"
"ECON 1127","19501","9967","2","6","8","7","1"
"VES 165","19502","8258","0","0","1","2","1"
