"GERMAN 61","11205","5179","0","0","1","7","5"
"ECON 1816","11206","2483","1","2","5","22","28"
"VES 104","11213","1066","0","0","0","1","9"
"BCMP 218","11222","2049","0","0","3","1","2"
"HIST 1629","11225","14917","0","0","0","2","8"
"ENGLISH Ctr","11226","7175","0","0","0","0","4"
"FRENCH Ax","11227","2763","0","1","3","5","1"
"GERMAN Bab","11230","8629","0","1","0","2","12"
"PHYSICS 15a","11231","1984","1","4","15","33","31"
"EXPOS 20","11234","5518","18","59","107","165","159"
"MATH 21a","11237","6760","9","27","54","47","17"
"AKKAD 120","11239","3724","0","0","0","0","4"
"YORUBA A","11247","0029","0","0","1","2","0"
"PSY 2480","11254","4335","1","1","1","2","2"
"MCB 129","11257","8956","1","1","6","6","6"
"MUSIC 218r","11259","0774","0","0","1","2","3"
"ECON 2142","11260","4414","0","0","0","3","0"
"COMPSCI 165","11265","0560","0","4","1","3","2"
"OEB 59","11267","5281","0","0","1","2","5"
"VES 166","11270","5873","0","0","0","0","4"
"GOV 2030","11271","0551","0","1","1","3","2"
"IMUNOL 201","11274","8337","1","0","3","6","1"
"RELIGION 2001","11275","0644","0","0","1","0","0"
"PHYSICS 143b","11276","0253","0","1","3","2","1"
"ARABIC 130a","11278","4591","0","0","0","3","0"
"MOD-HEB 120a","11279","1711","0","0","0","2","9"
"MED-SCI 250ab","11280","6946","0","0","0","0","2"
"ECON 2390b","11281","2990","0","0","1","1","2"
"CHNSE 130a","11282","6724","0","2","2","13","16"
"JAPAN 120a","11283","8152","0","0","0","10","8"
"KOREAN Ba","11284","8739","0","0","0","4","6"
"LATIN Aa","11286","4759","2","3","2","4","0"
"COMPLIT 299ar","11287","2431","0","0","1","6","2"
"CHEM 160","11288","3420","0","1","4","14","5"
"VES 153ar","11289","5211","0","0","0","0","4"
"SLAVIC 111","11293","1594","0","0","1","2","2"
"VES 150ar","11294","4692","0","0","2","4","1"
"LATIN H","11296","3814","0","0","0","3","2"
"FRSEMR 44g","11297","1032","0","5","0","1","0"
"MCB 111","11298","6444","0","0","5","0","4"
"ENG-SCI 51","11299","0322","0","3","5","6","4"
"COMPSCI 153","11302","2842","0","0","0","1","6"
"TURKISH 125a","11305","2947","0","0","0","2","3"
"MUSIC 208r","11306","2232","0","0","0","1","3"
"MATH 101","11307","8066","0","2","5","10","9"
"FRSEMR 24e","11309","3573","0","0","3","1","2"
