"AM-CIV 200","10743","3662","0","0","5","0","1"
"ECON 2140","10750","7210","0","2","9","4","2"
"PSY 18","10754","8560","8","13","1","1","0"
"PHYSICS 95","10755","2806","4","3","0","0","0"
"PHYSICS 251a","10756","2191","0","4","10","6","8"
"MATH 25a","10758","1525","0","1","7","8","14"
"ENG-SCI 202","10761","5080","0","1","4","4","0"
"ECON 975","10762","3281","1","3","2","3","0"
"ECON 2110","10764","7213","2","6","7","3","1"
"ECON 2530a","10765","4537","0","2","6","1","1"
"CHNSE Bx","10766","7066","1","15","15","1","1"
"LATIN Bam","10767","7123","0","2","2","1","0"
"ANTHRO 98xa","10769","2959","1","3","1","0","0"
"SPANSH Ax","10771","5318","0","6","1","0","0"
"SLAVIC 113","10774","0955","1","5","1","1","0"
"FRSEMR 21s","10775","2067","1","2","1","0","0"
"VIETNAM Ba","10777","3873","1","1","1","2","1"
"GOV 1100","10779","7687","0","2","1","1","0"
"GERMAN 65","10780","2678","0","3","0","0","0"
"MATH 121","10785","7009","1","2","4","3","0"
"GOV 2105","10786","0154","0","0","1","0","3"
"ECON 1640","10787","7875","1","5","8","0","0"
"JAPNHIST 115","10788","5756","0","2","3","1","0"
"SOCIOL 203a","10789","3315","0","3","4","3","3"
"ECON 2723","10790","2847","0","3","3","1","0"
"FRENCH 70b","10791","6720","2","7","5","1","0"
"ANTHRO 1010","10793","8727","8","6","0","0","0"
"GERMAN 62","10797","2201","1","4","3","1","0"
"FRSEMR 25w","10799","0049","5","1","0","0","0"
"ANTHRO 1850","10800","1686","0","5","2","0","0"
"FRSEMR 25k","10801","3913","6","0","0","0","0"
"FOLKMYTH 114","10803","7982","0","2","0","0","0"
"CLASARCH 100","10805","3132","0","5","3","0","0"
"ESPP 78","10807","3613","3","11","2","0","0"
"FRSEMR 22z","10808","8839","7","2","0","0","0"
"SOCIOL 243","10810","2022","0","1","3","0","0"
"HEB 1418","10812","1437","1","3","0","0","0"
"GOV 1368","10818","8971","12","27","5","0","1"
"PSY 1950","10819","4889","1","5","3","0","0"
"IRANIAN 209b","10825","18317","0","1","2","0","0"
"FRSEMR 49n","10826","9965","6","1","0","0","0"
"PHIL 161","10831","7414","0","5","1","0","0"
"ENG-SCI 249","10836","3145","1","1","0","0","0"
"ECON 980b","10839","1581","2","7","0","0","0"
"STAT 231","10844","7537","1","5","3","1","0"
"ENGLISH Ckr","10849","6781","0","4","2","1","1"
"OEB 253r","10851","8104","0","1","0","0","0"
